id,date,nday,h,m,foF2,h'Es,comp_1,comp_2
ak002e439z6u,2002-10-27,7.0,1,0,6.05,106.4317041748206,0.24893232221393938,-0.5031901829858408
ak002e439z6u,2002-10-27,7.0,1,15,6.083333333333332,109.8634083496412,0.3903600873031925,-0.16858780138412185
ak002e439z6u,2002-10-27,7.0,1,30,6.1000000000000005,109.8634083496412,0.3398619267859252,0.16279257274831957
ak002e439z6u,2002-10-27,7.0,1,45,6.099999999999999,109.8634083496412,0.2883203864477704,0.4971232718857068
ak002e439z6u,2002-10-27,7.0,2,0,9.375,109.8634083496412,0.8233466468066334,-0.5170953681128451
ak002e439z6u,2002-10-27,7.0,2,15,7.386666666666666,104.2878027832137,0.38570103012629947,-0.17037805730807162
ak002e439z6u,2002-10-27,7.0,2,30,6.683333333333334,106.57560556642746,0.198404527124306,0.15931982153196622
ak002e439z6u,2002-10-27,7.0,2,45,6.4,108.57560556642746,0.1376548422887315,0.4904446447425519
ak002e439z6u,2002-10-27,7.0,3,0,5.213750000000001,113.0,-0.2857823714783902,-0.5098541970344473
ak002e439z6u,2002-10-27,7.0,3,15,5.57,107.9544694498804,-0.25185033148820674,-0.17439129955440477
ak002e439z6u,2002-10-27,7.0,3,30,5.3500000000000005,106.66666666666669,-0.3282740125543499,0.15791542031640532
ak002e439z6u,2002-10-27,7.0,3,45,5.0,110.44444444444444,-0.41963099030506096,0.491130734864274
ak002e439z6u,2002-10-27,7.0,4,0,4.8525,106.5,-0.3480355836164347,-0.5139849028548398
ak002e439z6u,2002-10-27,7.0,4,15,4.2,124.0,-0.5788005137689484,-0.17128084015268524
ak002e439z6u,2002-10-27,7.0,4,30,4.8589682539682535,112.66666666666669,-0.39703303085845837,0.16163427892611998
ak002e439z6u,2002-10-27,7.0,4,45,5.1407638888888885,103.66666666666669,-0.35604213461812984,0.4886349033148744
ak002e439z6u,2002-10-27,7.0,5,0,4.443672619047619,110.8125,-0.4743263848421945,-0.5110159834199642
ak002e439z6u,2002-10-27,7.0,5,15,5.060833333333333,119.66666666666669,-0.3497155013804134,-0.17286133165393935
ak002e439z6u,2002-10-27,7.0,5,30,4.337,109.33333333333331,-0.4167489285268293,0.15232263536378837
ak002e439z6u,2002-10-27,7.0,5,45,3.827291666666667,105.66666666666669,-0.5554273694516716,0.4886116600856491
ak002e439z6u,2002-10-27,7.0,6,0,4.898333333333333,104.5,-0.3572743399925217,-0.5103995670646867
ak002e439z6u,2002-10-27,7.0,6,15,3.25,123.33333333333331,-0.7151089296049571,-0.1680741493102872
ak002e439z6u,2002-10-27,7.0,6,30,3.585833333333333,114.66666666666669,-0.6118249911954613,0.15353739643212191
ak002e439z6u,2002-10-27,7.0,6,45,4.248388888888889,107.56666666666666,-0.6093315209039508,0.49414015267607597
ak002e439z6u,2002-10-27,7.0,7,0,4.038333333333333,106.66666666666669,-0.6404482529942492,-0.4999077960888255
ak002e439z6u,2002-10-27,7.0,7,15,4.77,104.5,-0.5564167465686113,-0.16783867607289787
ak002e439z6u,2002-10-27,7.0,7,30,4.446166666666667,108.88888888888893,-0.5724666286939325,0.16222907611544068
ak002e439z6u,2002-10-27,7.0,7,45,4.355,102.3968253968254,-0.5753628380539741,0.494208319371793
ak002e439z6u,2002-10-27,7.0,8,0,4.0940625,109.1375,-0.6607258090360406,-0.49786831419564453
ak002e439z6u,2002-10-27,7.0,8,15,3.995,105.0,-0.6360873638370284,-0.16321666034277946
ak002e439z6u,2002-10-27,7.0,8,30,4.710138888888889,103.0,-0.5045378022224694,0.1750784436129495
ak002e439z6u,2002-10-27,7.0,8,45,3.7277777777777774,103.0,-0.6994274154521612,0.5012435172507752
ak002e439z6u,2002-10-27,7.0,9,0,4.1075,106.5,-0.6487043952406453,-0.4970673811933975
ak002e439z6u,2002-10-27,7.0,9,15,4.471944444444444,99.0,-0.440962374386554,-0.1714146204611318
ak002e439z6u,2002-10-27,7.0,9,30,3.91,107.66666666666669,-0.631897213838306,0.16111940160683072
ak002e439z6u,2002-10-27,7.0,9,45,3.8679166666666656,113.33333333333331,-0.7206776278738639,0.4977277865302551
ak002e439z6u,2002-10-27,7.0,10,0,4.118333333333333,103.66666666666669,-0.6740428809921456,-0.4959630862897941
ak002e439z6u,2002-10-27,7.0,10,15,4.940615238120596,108.66666666666669,-0.5420267873395572,-0.15956512861297908
ak002e439z6u,2002-10-27,7.0,10,30,3.8333333333333335,102.33333333333331,-0.6744998549791388,0.1646580269702414
ak002e439z6u,2002-10-27,7.0,10,45,4.216666666666667,104.0,-0.8543455724102068,0.5224200216875227
ak002e439z6u,2002-10-27,7.0,11,0,4.3453333333333335,100.33333333333331,-0.7843596381274485,-0.4865414011987185
ak002e439z6u,2002-10-27,7.0,11,15,4.451666666666667,111.66666666666669,-0.6842216824370511,-0.15329762911837316
ak002e439z6u,2002-10-27,7.0,11,30,4.576666666666666,103.33333333333331,-0.7431031505854208,0.18261599262936237
ak002e439z6u,2002-10-27,7.0,11,45,4.6355555555555545,105.0,-0.7843662008687704,0.522880398999955
ak002e439z6u,2002-10-27,7.0,12,0,4.257499999999999,104.66666666666669,-0.7435679079825901,-0.48848490359800895
ak002e439z6u,2002-10-27,7.0,12,15,4.461111111111111,103.33333333333331,-0.7607705714994782,-0.15222260670112833
ak002e439z6u,2002-10-27,7.0,12,30,4.506111111111111,103.66666666666669,-0.7635016551691939,0.18236270554384845
ak002e439z6u,2002-10-27,7.0,12,45,4.502777777777778,100.66666666666669,-0.6735497109214458,0.510910495118776
ak002e439z6u,2002-10-27,7.0,13,0,4.276666666666666,104.0,-0.6852166104169624,-0.48416352592172385
ak002e439z6u,2002-10-27,7.0,13,15,4.093333333333334,93.66666666666669,-0.8191264442349672,-0.15468019313623108
ak002e439z6u,2002-10-27,7.0,13,30,4.2777777777777795,103.33333333333331,-0.7470318307843898,0.17867245413569824
ak002e439z6u,2002-10-27,7.0,13,45,4.379166666666666,107.66666666666669,-0.6774146439590285,0.5100547720858388
ak002e439z6u,2002-10-27,7.0,14,0,4.161111111111111,108.9544694498804,-0.6246487894545246,-0.49012891544535303
ak002e439z6u,2002-10-27,7.0,14,15,4.316666666666666,114.9089388997608,-0.6317735350731131,-0.16023835115354962
ak002e439z6u,2002-10-27,7.0,14,30,3.9361111111111104,109.8634083496412,-0.6967165657069485,0.1697675028068266
ak002e439z6u,2002-10-27,7.0,14,45,4.083333333333333,105.66666666666669,-0.7075900399691174,0.5062242483203176
ak002e439z6u,2002-10-27,7.0,15,0,4.747222222222223,108.9544694498804,-0.5324802280951558,-0.49847564818934326
ak002e439z6u,2002-10-27,7.0,15,15,3.775,110.24227223309413,-0.7679313564444469,-0.16103831986420203
ak002e439z6u,2002-10-27,7.0,15,30,4.905555555555557,109.8634083496412,-0.5227213512647471,0.17081867173907161
ak002e439z6u,2002-10-27,7.0,15,45,5.0555555555555545,109.8634083496412,-0.42462395543458664,0.49713042434642435
ak002e439z6u,2002-10-27,7.0,16,0,4.931666666666667,109.8634083496412,-0.27189680162088853,-0.5004885412037814
ak002e439z6u,2002-10-27,7.0,16,15,4.525,109.8634083496412,-0.381256021451106,-0.16442027708657175
ak002e439z6u,2002-10-27,7.0,16,30,4.680833333333334,109.8634083496412,-0.27636891787662543,0.16588703538198898
ak002e439z6u,2002-10-27,7.0,16,45,4.925833333333333,109.8634083496412,-0.19176889071719852,0.49877343093999676
ak002e439z6u,2002-10-27,7.0,17,0,5.446979166666668,116.8067041748206,0.16301620594039729,-0.5023766201402929
ak002e439z6u,2002-10-27,7.0,17,15,5.57361111111111,111.57560556642746,0.13209732415031566,-0.17217894047888527
ak002e439z6u,2002-10-27,7.0,17,30,5.900555555555552,111.57560556642746,0.2271796959155985,0.16292984955749631
ak002e439z6u,2002-10-27,7.0,17,45,6.0775,113.24227223309413,0.32328793861217187,0.4969527413400617
ak002e439z6u,2002-10-27,7.0,18,0,6.304166666666667,109.9317041748206,0.5140122476568701,-0.49880969130045955
ak002e439z6u,2002-10-27,7.0,18,15,6.095833333333334,111.57560556642746,0.4629275144668586,-0.16600219902276034
ak002e439z6u,2002-10-27,7.0,18,30,6.246031904787262,111.57560556642746,0.46411688258716194,0.1675272203004983
ak002e439z6u,2002-10-27,7.0,18,45,7.048730158730159,111.62113611654706,0.6872974205998545,0.5014064371117399
ak002e439z6u,2002-10-27,7.0,19,0,7.427777777777778,109.8634083496412,0.7812815924648883,-0.4915938657473624
ak002e439z6u,2002-10-27,7.0,19,15,7.703571428571429,108.24227223309413,0.7833602236461422,-0.16208071728358586
ak002e439z6u,2002-10-27,7.0,19,30,7.4375,109.12113611654706,0.7836410963450909,0.17068655557960155
ak002e439z6u,2002-10-27,7.0,19,45,8.505416666666667,111.57560556642746,0.9741270296538233,0.5063481129811475
ak002e439z6u,2002-10-27,7.0,20,0,7.078472222222223,110.74227223309413,0.7921456954451958,-0.48954088568527615
ak002e439z6u,2002-10-27,7.0,20,15,7.6087500000000015,114.12113611654706,0.9334092159482529,-0.16181717555656158
ak002e439z6u,2002-10-27,7.0,20,30,7.019583333333334,114.9089388997608,0.8140224534241294,0.17686606755668224
ak002e439z6u,2002-10-27,7.0,20,45,7.086111111111111,106.57560556642746,0.8482914832378681,0.509133761514458
ak002e439z6u,2002-10-27,7.0,21,0,5.183333333333334,109.9544694498804,0.49343430308342556,-0.4854631068296285
ak002e439z6u,2002-10-27,7.0,21,15,5.183333333333334,116.57560556642746,0.49372966118347034,-0.15154009999693496
ak002e439z6u,2002-10-27,7.0,21,30,5.383333333333333,108.24227223309413,0.514425736923158,0.18281780170119377
ak002e439z6u,2002-10-27,7.0,21,45,6.1933333333333325,109.9089388997608,0.6872531808513938,0.5132942163341552
ak002e439z6u,2002-10-27,7.0,22,0,5.758333333333333,118.2878027832137,0.5719892224029235,-0.4878135493757893
ak002e439z6u,2002-10-27,7.0,22,15,5.916666666666668,114.16666666666669,0.6889211730505903,-0.1591361316321021
ak002e439z6u,2002-10-27,7.0,22,30,5.766666666666668,114.9089388997608,0.679578908224065,0.16962390826213478
ak002e439z6u,2002-10-27,7.0,22,45,5.683333333333334,113.2878027832137,0.5718710114805555,0.5026032406011258
ak002e439z6u,2002-10-27,7.0,23,0,5.891666666666668,116.66666666666669,0.571765761045189,-0.4940764975638225
ak002e439z6u,2002-10-27,7.0,23,15,5.816666666666666,107.5,0.555018678676802,-0.15917956035795613
ak002e439z6u,2002-10-27,7.0,23,30,5.95,123.2878027832137,0.5388802077850133,0.17775543849621395
ak002e439z6u,2002-10-27,7.0,23,45,6.099999999999999,114.9089388997608,0.6231433692961779,0.5119778385178798
ak002e439z6u,2002-10-28,6.0,0,0,8.806534391534393,109.8634083496412,0.8773165888883395,-0.5036920627194879
ak002e439z6u,2002-10-28,6.0,0,15,7.45625,117.4544694498804,0.6959808563291199,-0.1690039858813681
ak002e439z6u,2002-10-28,6.0,0,30,8.814141414141412,122.4544694498804,0.8710983391877375,0.1575606042307969
ak002e439z6u,2002-10-28,6.0,0,45,8.663736111111113,118.2878027832137,0.845104560885963,0.49237935298116264
ak002e439z6u,2002-10-28,6.0,1,0,7.830357142857142,119.9089388997608,0.5979861250817208,-0.5013391028128689
ak002e439z6u,2002-10-28,6.0,1,15,9.036190476190477,109.8634083496412,0.7825995359276184,-0.17202642858825418
ak002e439z6u,2002-10-28,6.0,1,30,8.313333333333334,109.8634083496412,0.576727920026903,0.16306679557224074
ak002e439z6u,2002-10-28,6.0,1,45,8.84375,107.9089388997608,0.6698691177557708,0.4982894856592856
ak002e439z6u,2002-10-28,6.0,2,0,7.1416666666666675,106.24227223309413,0.17676475942466688,-0.49965257369216076
ak002e439z6u,2002-10-28,6.0,2,15,7.633333333333334,106.57560556642746,0.2674312596598405,-0.15949141932033048
ak002e439z6u,2002-10-28,6.0,2,30,6.066666666666666,103.2878027832137,0.04983544787083844,0.16970591776821897
ak002e439z6u,2002-10-28,6.0,2,45,5.716666666666666,108.57560556642746,-0.11319674729353918,0.5001142571812613
ak002e439z6u,2002-10-28,6.0,3,0,5.809583333333332,123.0,-0.21876723669531062,-0.506074287229964
ak002e439z6u,2002-10-28,6.0,3,15,4.966666666666667,106.2878027832137,-0.3548860415802576,-0.16947061289288573
ak002e439z6u,2002-10-28,6.0,3,30,5.466666666666666,114.0,-0.23937537156353422,0.15985832454133633
ak002e439z6u,2002-10-28,6.0,3,45,5.266666666666667,124.84335833876928,-0.2574171609122078,0.489944601293629
ak002e439z6u,2002-10-28,6.0,4,0,5.0480555555555515,111.5,-0.2939598888968733,-0.5147600224305554
ak002e439z6u,2002-10-28,6.0,4,15,4.816666666666666,107.0,-0.397726752088091,-0.1716514930612475
ak002e439z6u,2002-10-28,6.0,4,30,5.097857142857143,104.33333333333331,-0.4469840426862623,0.16841484002771878
ak002e439z6u,2002-10-28,6.0,4,45,5.182824074074074,103.33333333333331,-0.38297544183367443,0.4937067099787019
ak002e439z6u,2002-10-28,6.0,5,0,4.819285714285715,104.33333333333331,-0.44130181973190613,-0.511830622340067
ak002e439z6u,2002-10-28,6.0,5,15,5.391666666666668,104.33333333333331,-0.3871969240813174,-0.1715107885863821
ak002e439z6u,2002-10-28,6.0,5,30,5.62,108.0,-0.2680790130642935,0.15945350569568176
ak002e439z6u,2002-10-28,6.0,5,45,5.135000000000002,108.33333333333331,-0.37369718237676564,0.49268297664687083
ak002e439z6u,2002-10-28,6.0,6,0,4.168333333333333,102.33333333333331,-0.5840493949576041,-0.505857061126048
ak002e439z6u,2002-10-28,6.0,6,15,4.235,102.33333333333331,-0.5048098467136136,-0.17929843643290908
ak002e439z6u,2002-10-28,6.0,6,30,3.6175,118.66666666666669,-0.6766825278584777,0.1600656549702331
ak002e439z6u,2002-10-28,6.0,6,45,3.7183333333333337,111.66666666666669,-0.7337483303693443,0.4990221120703089
ak002e439z6u,2002-10-28,6.0,7,0,3.9420833333333336,103.33333333333331,-0.6407856370221169,-0.5036696706094147
ak002e439z6u,2002-10-28,6.0,7,15,3.996666666666668,104.33333333333331,-0.7025723711819518,-0.16853329512910956
ak002e439z6u,2002-10-28,6.0,7,30,4.1000000000000005,102.0,-0.7752198596594683,0.17677198288503268
ak002e439z6u,2002-10-28,6.0,7,45,4.505416666666666,103.66666666666669,-0.5334399425525412,0.4922282944115212
ak002e439z6u,2002-10-28,6.0,8,0,4.58375,103.75,-0.5697945754786613,-0.5019759774866359
ak002e439z6u,2002-10-28,6.0,8,15,4.4477777777777785,101.33333333333331,-0.41409858547213874,-0.18136485200629954
ak002e439z6u,2002-10-28,6.0,8,30,4.818333333333333,120.33333333333331,-0.3486631454680896,0.1583376459867872
ak002e439z6u,2002-10-28,6.0,8,45,4.935,109.33333333333331,-0.5000932096108154,0.5026362843667217
ak002e439z6u,2002-10-28,6.0,9,0,4.1075,100.0,-0.6471811776626634,-0.49769278541781126
ak002e439z6u,2002-10-28,6.0,9,15,4.4433333333333325,97.66666666666669,-0.39948391893819246,-0.1785888751842119
ak002e439z6u,2002-10-28,6.0,9,30,3.671111111111111,107.7878027832137,-0.6415894458834003,0.15850539725842802
ak002e439z6u,2002-10-28,6.0,9,45,3.9805555555555565,96.44444444444444,-0.6182910590580261,0.4992685382778629
ak002e439z6u,2002-10-28,6.0,10,0,4.118333333333333,105.66666666666669,-0.6868829986839844,-0.49278223145293165
ak002e439z6u,2002-10-28,6.0,10,15,3.7254166666666655,105.17669167210262,-0.7686318955503685,-0.16891373610267468
ak002e439z6u,2002-10-28,6.0,10,30,4.111666666666667,108.17857142857143,-0.6878543698033551,0.16675143102229753
ak002e439z6u,2002-10-28,6.0,10,45,4.302777777777779,117.5,-0.7746948580931325,0.5052127656847349
ak002e439z6u,2002-10-28,6.0,11,0,4.345833333333333,108.33333333333331,-0.7681479724601326,-0.48971392912350237
ak002e439z6u,2002-10-28,6.0,11,15,4.832281904787265,106.0,-0.5611225996034713,-0.16725068934700774
ak002e439z6u,2002-10-28,6.0,11,30,4.362916666666667,108.69444444444444,-0.781468412305168,0.17852798925825356
ak002e439z6u,2002-10-28,6.0,11,45,4.402222222222221,107.02113611654705,-0.7651680679032739,0.5113230038685138
ak002e439z6u,2002-10-28,6.0,12,0,4.4660416666666665,100.0,-0.707901772581584,-0.48848778780657964
ak002e439z6u,2002-10-28,6.0,12,15,4.527777777777779,106.66666666666669,-0.705748678154286,-0.1522330715229417
ak002e439z6u,2002-10-28,6.0,12,30,4.111111111111111,108.33333333333331,-0.7725564506574242,0.18004487341427003
ak002e439z6u,2002-10-28,6.0,12,45,4.461111111111111,102.66666666666669,-0.6860585865308408,0.508477646616215
ak002e439z6u,2002-10-28,6.0,13,0,4.05625,110.0,-0.7114806445297756,-0.49192705339272047
ak002e439z6u,2002-10-28,6.0,13,15,4.690615238120599,112.0,-0.5826554416975444,-0.15856897036169323
ak002e439z6u,2002-10-28,6.0,13,30,4.380555555555556,102.4,-0.7305442560531976,0.17982510629912046
ak002e439z6u,2002-10-28,6.0,13,45,4.302777777777777,105.05555555555556,-0.6516412766057782,0.5096186229247031
ak002e439z6u,2002-10-28,6.0,14,0,4.1525,108.5908520874103,-0.6935132228906092,-0.49344788767138004
ak002e439z6u,2002-10-28,6.0,14,15,4.233333333333333,114.9089388997608,-0.679975953273395,-0.16137798073972848
ak002e439z6u,2002-10-28,6.0,14,30,3.991666666666666,109.8634083496412,-0.7349358713228102,0.1744494987630776
ak002e439z6u,2002-10-28,6.0,14,45,5.033333333333333,109.9089388997608,-0.5774589851579188,0.5072044349133169
ak002e439z6u,2002-10-28,6.0,15,0,5.025,109.8634083496412,-0.39243177246420013,-0.5001181947696788
ak002e439z6u,2002-10-28,6.0,15,15,4.258333333333334,109.8634083496412,-0.6428147403803206,-0.1630765752311645
ak002e439z6u,2002-10-28,6.0,15,30,4.5455555555555565,111.57560556642746,-0.5476327555319849,0.170722726680241
ak002e439z6u,2002-10-28,6.0,15,45,4.561111111111111,109.8634083496412,-0.5657431238016962,0.5010592551628084
ak002e439z6u,2002-10-28,6.0,16,0,4.671666666666667,109.8634083496412,-0.3086962367245412,-0.4984820607316129
ak002e439z6u,2002-10-28,6.0,16,15,3.2999999999999994,109.8634083496412,-0.6301697147460829,-0.1536468707759083
ak002e439z6u,2002-10-28,6.0,16,30,3.25,109.8634083496412,-0.4320158404994413,0.1714138970740598
ak002e439z6u,2002-10-28,6.0,16,45,4.4688888888888885,109.8634083496412,-0.2776796637775524,0.5028710342520243
ak002e439z6u,2002-10-28,6.0,17,0,4.5875,115.74227223309413,-0.012494878248557622,-0.5014817296960005
ak002e439z6u,2002-10-28,6.0,17,15,4.683333333333334,109.8634083496412,-0.08141431406439596,-0.16508208040972275
ak002e439z6u,2002-10-28,6.0,17,30,4.9,111.57560556642746,0.07650885364112929,0.16429238587026157
ak002e439z6u,2002-10-28,6.0,17,45,5.183333333333334,109.9089388997608,0.21129151793176773,0.49690922466390924
ak002e439z6u,2002-10-28,6.0,18,0,5.466666666666666,109.9089388997608,0.3071239866548305,-0.5006731306257872
ak002e439z6u,2002-10-28,6.0,18,15,5.4250000000000025,112.4317041748206,0.27015212832234736,-0.1657222706655816
ak002e439z6u,2002-10-28,6.0,18,30,5.633333333333333,111.57560556642746,0.38072571806719213,0.16670864813346045
ak002e439z6u,2002-10-28,6.0,18,45,5.7250000000000005,111.62113611654706,0.43814528773145334,0.49959381450952933
ak002e439z6u,2002-10-28,6.0,19,0,6.1375,109.8634083496412,0.6472291449093764,-0.49276378593642906
ak002e439z6u,2002-10-28,6.0,19,15,5.9,108.24227223309413,0.5591016906047399,-0.16424940669411744
ak002e439z6u,2002-10-28,6.0,19,30,6.585416666666666,110.7878027832137,0.713993783471725,0.17208849592154046
ak002e439z6u,2002-10-28,6.0,19,45,6.7875000000000005,109.8634083496412,0.7299563386810801,0.5074255445729469
ak002e439z6u,2002-10-28,6.0,20,0,8.125,109.9544694498804,0.99461603617617,-0.49566955605655494
ak002e439z6u,2002-10-28,6.0,20,15,6.316666666666666,114.12113611654706,0.8042380613282665,-0.1621203691372092
ak002e439z6u,2002-10-28,6.0,20,30,7.019583333333334,114.9089388997608,0.808237065536938,0.1774935930552433
ak002e439z6u,2002-10-28,6.0,20,45,8.504999999999999,109.8634083496412,0.9973047447120026,0.5076787744534628
ak002e439z6u,2002-10-28,6.0,21,0,7.368333333333332,108.2878027832137,0.9451091309037385,-0.48670380299690236
ak002e439z6u,2002-10-28,6.0,21,15,7.553125,116.57560556642746,0.9568906501134037,-0.157295029478263
ak002e439z6u,2002-10-28,6.0,21,30,7.938333333333333,109.8634083496412,1.0187643210226234,0.17485785866422118
ak002e439z6u,2002-10-28,6.0,21,45,7.639583333333332,111.62113611654706,1.0115340945460833,0.5149765486139498
ak002e439z6u,2002-10-28,6.0,22,0,8.375,127.4317041748206,1.230618869775655,-0.4736047527251316
ak002e439z6u,2002-10-28,6.0,22,15,8.112499999999999,109.9089388997608,1.1062912949513037,-0.1523810197499393
ak002e439z6u,2002-10-28,6.0,22,30,8.45,114.9089388997608,1.1023062564252881,0.18154389590153702
ak002e439z6u,2002-10-28,6.0,22,45,8.573611111111111,109.8634083496412,1.1683017677465002,0.5168453129969816
ak002e439z6u,2002-10-28,6.0,23,0,9.083333333333334,109.9544694498804,1.2925533885253235,-0.47488807956656326
ak002e439z6u,2002-10-28,6.0,23,15,8.8,108.2878027832137,1.2727716277394356,-0.14293377676819433
ak002e439z6u,2002-10-28,6.0,23,30,9.316666666666666,123.2878027832137,1.2834908416209763,0.19041526711313203
ak002e439z6u,2002-10-28,6.0,23,45,9.683333333333334,109.9089388997608,1.2673565767551374,0.5233518320037465
ak002e439z6u,2002-10-29,5.0,0,0,9.35,111.57560556642746,1.0026758198382353,-0.49388071022569474
ak002e439z6u,2002-10-29,5.0,0,15,9.601666666666668,115.74227223309413,1.227809082205042,-0.16432274215687603
ak002e439z6u,2002-10-29,5.0,0,30,9.483333333333334,119.12113611654706,1.0710293763077843,0.17103349693037753
ak002e439z6u,2002-10-29,5.0,0,45,9.066666666666666,121.66666666666669,0.9542156595474979,0.4957161721709847
ak002e439z6u,2002-10-29,5.0,1,0,8.9375,115.6817041748206,0.6978699571772323,-0.5004007696766056
ak002e439z6u,2002-10-29,5.0,1,15,9.164285714285716,109.8634083496412,0.8411123277943983,-0.1661002642729352
ak002e439z6u,2002-10-29,5.0,1,30,8.835978835978835,109.8634083496412,0.7374878169435181,0.1629822479255487
ak002e439z6u,2002-10-29,5.0,1,45,8.733333333333333,109.8634083496412,0.6178826857502367,0.49440689909164115
ak002e439z6u,2002-10-29,5.0,2,0,8.225000000000001,104.4317041748206,0.3074642513714314,-0.5087902455322566
ak002e439z6u,2002-10-29,5.0,2,15,8.383333333333335,106.57560556642746,0.4001561827157818,-0.17699278235727287
ak002e439z6u,2002-10-29,5.0,2,30,8.200000000000001,106.57560556642746,0.2729085983107717,0.15393080520290417
ak002e439z6u,2002-10-29,5.0,2,45,8.333333333333334,108.24227223309413,0.27815413639067166,0.4876250280404388
ak002e439z6u,2002-10-29,5.0,3,0,6.616666666666667,110.33333333333331,-0.046263058893793056,-0.5112891012937041
ak002e439z6u,2002-10-29,5.0,3,15,6.616666666666667,107.9544694498804,-0.09594010725852607,-0.17819468790572157
ak002e439z6u,2002-10-29,5.0,3,30,6.283333333333334,108.9544694498804,-0.13128231859771852,0.15423790972142928
ak002e439z6u,2002-10-29,5.0,3,45,5.7333333333333325,117.66666666666669,-0.22627340600292817,0.49425423147598424
ak002e439z6u,2002-10-29,5.0,4,0,5.0,109.52777777777777,-0.3296023130186,-0.5075211235636059
ak002e439z6u,2002-10-29,5.0,4,15,5.15,114.33333333333331,-0.293280900440061,-0.1743458623244596
ak002e439z6u,2002-10-29,5.0,4,30,4.833333333333333,104.77777777777777,-0.3840783123068902,0.1607716503138637
ak002e439z6u,2002-10-29,5.0,4,45,4.966666666666666,105.0,-0.34201754804045287,0.493885731468232
ak002e439z6u,2002-10-29,5.0,5,0,4.233333333333333,109.74335833876928,-0.5531085408741414,-0.5015292797769115
ak002e439z6u,2002-10-29,5.0,5,15,4.423333333333333,105.63888888888893,-0.5283492537672826,-0.17201535597444953
ak002e439z6u,2002-10-29,5.0,5,30,4.283333333333333,113.66666666666669,-0.5372717192850184,0.1597716730385477
ak002e439z6u,2002-10-29,5.0,5,45,4.6,108.15,-0.5552218434902597,0.4942214030149577
ak002e439z6u,2002-10-29,5.0,6,0,4.4,105.375,-0.5491690701969749,-0.5104933465794842
ak002e439z6u,2002-10-29,5.0,6,15,4.433333333333334,108.57142857142857,-0.5714360148019799,-0.17560382620968196
ak002e439z6u,2002-10-29,5.0,6,30,4.45,110.34126984126983,-0.5910946169160054,0.15401900294208218
ak002e439z6u,2002-10-29,5.0,6,45,4.685,112.59523809523807,-0.5958256270159673,0.4928146712020414
ak002e439z6u,2002-10-29,5.0,7,0,4.473229166666667,112.9658520874103,-0.5497406449148756,-0.5108774200013605
ak002e439z6u,2002-10-29,5.0,7,15,4.253333333333334,136.0,-0.5778635220516299,-0.17911021725621065
ak002e439z6u,2002-10-29,5.0,7,30,5.1033333333333335,102.33333333333331,-0.3892039911534411,0.15943392015347044
ak002e439z6u,2002-10-29,5.0,7,45,4.546666666666667,104.66666666666669,-0.5099004193924803,0.49601989923935097
ak002e439z6u,2002-10-29,5.0,8,0,3.8,113.0,-0.6910522290401185,-0.4990241960384998
ak002e439z6u,2002-10-29,5.0,8,15,3.3227777777777785,102.33333333333331,-0.7145383122081953,-0.1733260217392125
ak002e439z6u,2002-10-29,5.0,8,30,3.766666666666667,105.66666666666669,-0.699373295900604,0.1686475092093071
ak002e439z6u,2002-10-29,5.0,8,45,4.409166666666667,105.0,-0.5878558852046507,0.5012924874879389
ak002e439z6u,2002-10-29,5.0,9,0,3.6833333333333336,104.33333333333331,-0.6924681853648057,-0.501632183269606
ak002e439z6u,2002-10-29,5.0,9,15,4.471944444444444,102.33333333333331,-0.426990345944711,-0.17748253829525518
ak002e439z6u,2002-10-29,5.0,9,30,3.641666666666667,109.33333333333331,-0.7386600009736293,0.16309722529147952
ak002e439z6u,2002-10-29,5.0,9,45,3.8679166666666656,105.33333333333331,-0.7390118229809692,0.5009665858691952
ak002e439z6u,2002-10-29,5.0,10,0,4.351111111111111,111.56111111111107,-0.5662657572784873,-0.5045337176842356
ak002e439z6u,2002-10-29,5.0,10,15,5.096170793676153,106.8,-0.5345039000465652,-0.15824996460248153
ak002e439z6u,2002-10-29,5.0,10,30,4.398948571453932,110.66666666666669,-0.5550299426619886,0.16855753091042716
ak002e439z6u,2002-10-29,5.0,10,45,4.191666666666666,111.75,-0.8471553269133041,0.5177963965341926
ak002e439z6u,2002-10-29,5.0,11,0,4.345833333333333,108.33333333333331,-0.7708922048696047,-0.4890915402493673
ak002e439z6u,2002-10-29,5.0,11,15,4.878948571453932,108.5,-0.5271444501430501,-0.16487866495413117
ak002e439z6u,2002-10-29,5.0,11,30,4.25125,109.86111111111107,-0.7564736304323724,0.17809899276405156
ak002e439z6u,2002-10-29,5.0,11,45,3.516666666666667,104.56666666666666,-0.8273542526682423,0.5127128973177718
ak002e439z6u,2002-10-29,5.0,12,0,4.3875,100.375,-0.8082686204459497,-0.4872474886636672
ak002e439z6u,2002-10-29,5.0,12,15,4.333333333333334,103.6,-0.8195289216012017,-0.1520236259675688
ak002e439z6u,2002-10-29,5.0,12,30,4.45,103.66666666666669,-0.7826356704346678,0.17904584624198663
ak002e439z6u,2002-10-29,5.0,12,45,4.466666666666666,99.44444444444444,-0.8368553392391042,0.5127661143894755
ak002e439z6u,2002-10-29,5.0,13,0,3.85,107.25,-0.7830206704977584,-0.49182236162455983
ak002e439z6u,2002-10-29,5.0,13,15,4.366666666666666,105.33333333333331,-0.7448925841850345,-0.14915461566175706
