,time,latitude,longitude,mag,id,date,prep_zone,dist,sonde,sonde_lat,sonde_lon
0,15:26:19,39.802,141.464,6.8,usp000gczp,2008-07-23,839.4599865193973,595.6443570984284,WK546,45.16,141.75
0,02:39:28,37.552,142.214,7.0,usp000gcjg,2008-07-19,1023.2929922807537,845.8395071282151,WK546,45.16,141.75
0,02:12:04,53.882,152.886,7.7,usp000gbc0,2008-07-05,2046.444636724674,1258.3775545779586,WK546,45.16,141.75
0,20:53:04,45.15600000000001,137.446,6.0,usp000gaz0,2008-06-29,380.1893963205613,338.38308384328445,WK546,45.16,141.75
0,23:43:45,39.03,140.881,6.9,usp000g9h6,2008-06-13,926.8298233793495,684.6634263287363,WK546,45.16,141.75
0,02:49:21,48.9864,157.6933,7.5,us70008fi4,2020-03-25,1678.8040181225606,1280.5381092455004,WK546,45.16,141.75
0,10:33:44,45.6147,148.9579,7.0,us70007pa9,2020-02-13,1023.2929922807537,566.5413426520586,WK546,45.16,141.75
0,19:26:03,44.5478,145.6552,5.9,us2000i6sc,2018-11-04,344.3499307633384,316.06745752933773,WK546,45.16,141.75
0,18:07:59,42.6861,141.9294,6.6,us2000h8ty,2018-09-05,688.6522963442756,275.253981654106,WK546,45.16,141.75
0,10:51:19,41.1034,142.4323,6.3,us2000cnnl,2018-01-24,511.6818355403078,454.0707303782881,WK546,45.16,141.75
0,16:09:48,45.1322,141.9308,4.5,us60006q6l,2019-12-11,86.09937521846008,14.55100527564447,WK546,45.16,141.75
0,22:00:20,35.434,140.912,5.2,usp000cdpu,2003-11-22,172.18685749860077,136.01827881893973,TO536,35.71,139.45
0,18:43:51,36.396,141.072,5.7,usp000ccvq,2003-11-14,282.48799749157075,164.7786226281231,TO536,35.71,139.45
0,08:26:43,33.171,137.072,6.4,usp000ccpg,2003-11-12,564.9369748123029,356.47066681083095,TO536,35.71,139.45
0,01:06:28,37.812,142.619,7.0,usp000cbpa,2003-10-31,1023.2929922807537,366.67011520533265,TO536,35.71,139.45
0,07:30:35,35.457,139.871,5.2,usp000cae6,2003-10-15,172.18685749860077,47.37034759019348,TO536,35.71,139.45
0,21:08:00,41.774,143.593,7.4,usp000c8mb,2003-09-25,1520.5475297324954,763.2288155117087,TO536,35.71,139.45
1,19:50:06,41.815,143.91,8.16,official20030925195006360_27,2003-09-25,3227.007687515532,780.4662135395097,TO536,35.71,139.45
0,21:08:00,41.774,143.593,7.4,usp000c8mb,2003-09-25,1520.5475297324954,763.2288155117087,TO536,35.71,139.45
1,19:50:06,41.815,143.91,8.16,official20030925195006360_27,2003-09-25,3227.007687515532,780.4662135395097,TO536,35.71,139.45
0,03:54:50,34.998000000000005,140.172,5.7,usp000c827,2003-09-20,282.48799749157075,102.69652916844214,TO536,35.71,139.45
0,09:59:40,35.63,139.968,5.0,usp000c58u,2003-08-18,141.2537544622754,47.731118207639746,TO536,35.71,139.45
0,22:13:29,38.415,140.996,6.1,usp000c3bu,2003-07-25,419.7589839910073,330.17399216391397,TO536,35.71,139.45
0,17:31:48,35.643,139.88299999999998,4.5,usp000c283,2003-07-11,86.09937521846008,39.89831778576426,TO536,35.71,139.45
0,09:24:33,38.849,141.56799999999996,7.0,usp000by66,2003-05-26,1023.2929922807537,395.7544743692832,TO536,35.71,139.45
0,14:33:09,35.591,140.55100000000002,5.4,usp000bxde,2003-05-17,209.89398836235245,100.57623346825697,TO536,35.71,139.45
0,15:59:17,35.782,139.929,4.7,usp000bx1j,2003-05-11,104.9542428652322,44.05676371549067,TO536,35.71,139.45
1,15:57:06,35.79400000000001,139.904,5.3,usp000bx1h,2003-05-11,190.10782799232996,42.106499664120506,TO536,35.71,139.45
0,15:59:17,35.782,139.929,4.7,usp000bx1j,2003-05-11,104.9542428652322,44.05676371549067,TO536,35.71,139.45
1,15:57:06,35.79400000000001,139.904,5.3,usp000bx1h,2003-05-11,190.10782799232996,42.106499664120506,TO536,35.71,139.45
0,02:45:54,35.679,139.87,4.5,usp000bwy0,2003-05-10,86.09937521846008,38.16952368966057,TO536,35.71,139.45
0,19:17:27,36.008,139.762,4.5,usp000bunu,2003-04-07,86.09937521846008,43.4449243516888,TO536,35.71,139.45
1,18:28:37,36.296,141.679,5.8,usp000bunp,2003-04-07,311.8889584093935,211.21795740515185,TO536,35.71,139.45
0,19:17:27,36.008,139.762,4.5,usp000bunu,2003-04-07,86.09937521846008,43.4449243516888,TO536,35.71,139.45
1,18:28:37,36.296,141.679,5.8,usp000bunp,2003-04-07,311.8889584093935,211.21795740515185,TO536,35.71,139.45
0,03:12:57,35.982,139.678,5.2,usp000bsj3,2003-03-13,172.18685749860077,36.53874363608951,TO536,35.71,139.45
0,22:46:46,37.68,141.719,5.8,usp000bru8,2003-03-02,311.8889584093935,298.1541413876635,TO536,35.71,139.45
0,04:19:23,36.327,140.938,5.3,usp000bnx9,2003-01-21,190.10782799232996,150.5911293443113,TO536,35.71,139.45
0,04:14:19,36.378,141.15,5.2,usp000bn9t,2003-01-09,172.18685749860077,170.17867321439024,TO536,35.71,139.45
0,00:35:36.560000,36.1355,140.0164,4.7,us1000buv5,2017-12-22,104.9542428652322,69.58502001603952,TO536,35.71,139.45
0,02:42:26.560000,35.1943,139.9556,4.6,us2000c4pc,2017-12-15,95.0604793656281,73.35172775771751,TO536,35.71,139.45
0,15:12:30.240000,36.0846,139.8121,4.6,us1000bjwx,2017-12-01,95.0604793656281,52.87977986559074,TO536,35.71,139.45
0,15:37:58.290000,36.0794,140.0743,4.5,us2000bl61,2017-11-09,86.09937521846008,69.69096782393436,TO536,35.71,139.45
0,22:40:44,36.032,139.8702,4.5,us1000awlx,2017-10-17,86.09937521846008,52.120631757775215,TO536,35.71,139.45
0,14:54:25.460000,35.9965,140.2939,4.6,us1000arn0,2017-10-08,95.0604793656281,82.59214709022882,TO536,35.71,139.45
0,14:56:41.300000,37.0959,141.0771,5.6,us2000b20f,2017-10-06,255.85858869056452,212.01563880791412,TO536,35.71,139.45
1,07:59:32.880000,37.5033,144.0201,6.2,us2000b1v8,2017-10-06,463.44691973628795,454.6599689135938,TO536,35.71,139.45
0,14:56:41.300000,37.0959,141.0771,5.6,us2000b20f,2017-10-06,255.85858869056452,212.01563880791412,TO536,35.71,139.45
1,07:59:32.880000,37.5033,144.0201,6.2,us2000b1v8,2017-10-06,463.44691973628795,454.6599689135938,TO536,35.71,139.45
0,00:27:24.030000,35.821,139.595,4.6,us2000am0x,2017-09-14,95.0604793656281,17.989332379870653,TO536,35.71,139.45
0,09:11:34.110000,35.7785,140.0818,4.8,us2000a7zp,2017-08-14,115.87773561551262,57.65185368864687,TO536,35.71,139.45
0,00:36:30.690000,35.7086,140.1416,5.1,us2000a6r5,2017-08-10,155.95525028269523,62.58531828949448,TO536,35.71,139.45
0,04:45:05.280000,36.09,139.9203,4.5,us2000a3yx,2017-08-03,86.09937521846008,59.83639156319504,TO536,35.71,139.45
0,22:15:56.130000,36.1121,140.1171,4.5,us2000a3g4,2017-08-01,86.09937521846008,74.94302853151936,TO536,35.71,139.45
1,17:02:05.450000,36.7759,140.6801,5.2,us2000a3d2,2017-08-01,172.18685749860077,161.90636488050234,TO536,35.71,139.45
0,22:15:56.130000,36.1121,140.1171,4.5,us2000a3g4,2017-08-01,86.09937521846008,74.94302853151936,TO536,35.71,139.45
1,17:02:05.450000,36.7759,140.6801,5.2,us2000a3d2,2017-08-01,172.18685749860077,161.90636488050234,TO536,35.71,139.45
0,07:07:45.320000,35.776,140.208,4.6,us20009yur,2017-07-21,95.0604793656281,68.95490490628008,TO536,35.71,139.45
0,00:11:24.830000,37.417,141.5859,5.8,us20009yb7,2017-07-20,311.8889584093935,269.1301844027854,TO536,35.71,139.45
0,09:13:59.090000,35.7684,139.39,4.5,us20009y2m,2017-07-14,86.09937521846008,8.452538475274876,TO536,35.71,139.45
0,22:02:16.970000,35.8637,137.5681,5.2,us20009piw,2017-06-24,172.18685749860077,170.9843138491162,TO536,35.71,139.45
0,19:04:22.900000,35.7423,140.1308,4.5,us20009m19,2017-06-12,86.09937521846008,61.69900312311523,TO536,35.71,139.45
0,00:25:29.910000,35.5875,140.6855,4.9,us20009l7c,2017-06-08,127.93813041575252,112.71083796338415,TO536,35.71,139.45
0,06:18:22.540000,35.8363,139.5396,4.5,us10008vve,2017-05-28,86.09937521846008,16.186996593683116,TO536,35.71,139.45
0,09:23:16.210000,35.887,140.1852,4.5,us10008uxg,2017-05-23,86.09937521846008,69.29746525011129,TO536,35.71,139.45
0,10:30:33.150000,35.6294,140.2417,4.5,us10008m6r,2017-04-30,86.09937521846008,72.23456418522439,TO536,35.71,139.45
0,18:10:49.200000,36.162,140.1848,4.8,us10008gq6,2017-04-11,115.87773561551262,83.13658623331,TO536,35.71,139.45
0,11:35:43.650000,35.6863,140.2471,4.5,us20008udc,2017-03-19,86.09937521846008,72.19006521407236,TO536,35.71,139.45
0,07:49:02.860000,37.5666,141.3347,5.7,us20008mw4,2017-02-28,282.48799749157075,266.1764060086143,TO536,35.71,139.45
0,09:19:31.080000,35.6621,140.7523,5.4,us20008ks7,2017-02-19,209.89398836235245,118.00267564710424,TO536,35.71,139.45
0,03:25:30.740000,35.6593,140.77200000000005,5.0,us10007t0n,2017-01-13,141.2537544622754,119.80036455916931,TO536,35.71,139.45
0,00:36:30.030000,36.1293,140.1314,4.5,us10007sr9,2017-01-12,86.09937521846008,77.11481171864,TO536,35.71,139.45
0,11:47:40,35.5519,140.30200000000002,4.7,us10007sfp,2016-12-24,104.9542428652322,79.14391783100805,TO536,35.71,139.45
0,20:16:24,35.5798,140.105,4.7,us10007eul,2016-12-02,104.9542428652322,61.05433469319958,TO536,35.71,139.45
0,21:23:36,37.2143,141.3209,5.9,us10007bwb,2016-11-23,344.3499307633384,236.6061344580569,TO536,35.71,139.45
0,20:59:49,37.3931,141.387,6.9,us10007b88,2016-11-21,926.8298233793495,254.85812743434383,TO536,35.71,139.45
1,20:56:34,35.9509,138.9104,4.5,us10007drg,2016-11-21,86.09937521846008,55.602257946854245,TO536,35.71,139.45
0,20:59:49,37.3931,141.387,6.9,us10007b88,2016-11-21,926.8298233793495,254.85812743434383,TO536,35.71,139.45
1,20:56:34,35.9509,138.9104,4.5,us10007drg,2016-11-21,86.09937521846008,55.602257946854245,TO536,35.71,139.45
0,21:59:26,35.9162,140.9682,5.0,us10007azu,2016-11-20,141.2537544622754,139.10165005365687,TO536,35.71,139.45
0,21:42:59,38.4973,141.5658,6.1,us1000770m,2016-11-11,419.7589839910073,361.9931073070102,TO536,35.71,139.45
0,18:55:45,36.0188,139.8136,4.6,us100078s5,2016-11-09,95.0604793656281,47.45952038264452,TO536,35.71,139.45
0,02:49:53,35.8196,140.5082,5.3,us20007fic,2016-10-20,190.10782799232996,96.46280463649806,TO536,35.71,139.45
0,06:28:21,35.9189,139.8277,4.5,us20007eu5,2016-10-10,86.09937521846008,41.260177312797985,TO536,35.71,139.45
0,00:14:34,34.4619,141.6368,6.2,us10006rte,2016-09-23,463.44691973628795,242.76722223142622,TO536,35.71,139.45
0,10:12:26,35.8978,139.7844,5.0,us10006p8f,2016-09-13,141.2537544622754,36.711824544572615,TO536,35.71,139.45
0,23:30:40,35.7138,140.1866,4.6,us10006p66,2016-09-12,95.0604793656281,66.65647152245617,TO536,35.71,139.45
0,11:53:15,36.3925,141.1259,5.4,us10006nax,2016-09-09,209.89398836235245,168.929156921801,TO536,35.71,139.45
0,04:28:49,36.1828,140.024,4.7,us10006mlm,2016-09-07,104.9542428652322,73.71702568039844,TO536,35.71,139.45
0,13:46:28,36.0602,139.8829,4.5,us20006ujq,2016-08-27,86.09937521846008,55.115899395998376,TO536,35.71,139.45
0,20:15:07,34.5221,140.3732,5.2,us10006dmp,2016-08-13,172.18685749860077,156.36560359642732,TO536,35.71,139.45
0,21:18:24,18.5429,145.5073,7.7,us100068jg,2016-07-29,2046.444636724674,1993.6050097201664,TO536,35.71,139.45
0,14:47:17,36.492,140.7576,5.3,us20006i35,2016-07-27,190.10782799232996,146.26341972060658,TO536,35.71,139.45
0,00:51:01,35.5716,140.2556,4.5,us20006h5x,2016-07-24,86.09937521846008,74.56195032788882,TO536,35.71,139.45
0,22:25:32,35.9914,140.0323,5.0,us20006fzz,2016-07-19,141.2537544622754,61.16971528788703,TO536,35.71,139.45
1,03:57:50,35.346,140.4152,4.8,us20006fp6,2016-07-19,115.87773561551262,96.40761191900494,TO536,35.71,139.45
0,22:25:32,35.9914,140.0323,5.0,us20006fzz,2016-07-19,141.2537544622754,61.16971528788703,TO536,35.71,139.45
1,03:57:50,35.346,140.4152,4.8,us20006fp6,2016-07-19,115.87773561551262,96.40761191900494,TO536,35.71,139.45
0,04:24:01,36.0052,139.9227,5.0,us20006fax,2016-07-17,141.2537544622754,53.813137670417994,TO536,35.71,139.45
0,13:48:47,36.1262,139.7036,4.5,us10005zu6,2016-07-04,86.09937521846008,51.54168320454374,TO536,35.71,139.45
0,22:54:22,35.9783,139.9693,5.0,us200063vx,2016-06-11,141.2537544622754,55.561932967942056,TO536,35.71,139.45
0,16:42:57,35.5861,140.2991,4.5,us10005jcf,2016-05-23,86.09937521846008,78.11556585604829,TO536,35.71,139.45
0,21:57:33,35.9975,139.9832,4.6,us10005htr,2016-05-16,95.0604793656281,57.76978053381571,TO536,35.71,139.45
1,21:55:04,36.0535,139.9618,4.5,us10005htn,2016-05-16,86.09937521846008,59.903391755521625,TO536,35.71,139.45
2,12:23:02,36.023,139.806,5.4,us10005hqy,2016-05-16,209.89398836235245,47.3275017635968,TO536,35.71,139.45
0,21:57:33,35.9975,139.9832,4.6,us10005htr,2016-05-16,95.0604793656281,57.76978053381571,TO536,35.71,139.45
1,21:55:04,36.0535,139.9618,4.5,us10005htn,2016-05-16,86.09937521846008,59.903391755521625,TO536,35.71,139.45
2,12:23:02,36.023,139.806,5.4,us10005hqy,2016-05-16,209.89398836235245,47.3275017635968,TO536,35.71,139.45
0,21:57:33,35.9975,139.9832,4.6,us10005htr,2016-05-16,95.0604793656281,57.76978053381571,TO536,35.71,139.45
1,21:55:04,36.0535,139.9618,4.5,us10005htn,2016-05-16,86.09937521846008,59.903391755521625,TO536,35.71,139.45
2,12:23:02,36.023,139.806,5.4,us10005hqy,2016-05-16,209.89398836235245,47.3275017635968,TO536,35.71,139.45
0,12:19:43,37.8013,141.6216,5.9,us20005k66,2016-04-20,344.3499307633384,302.4074713107993,TO536,35.71,139.45
0,16:25:06,32.7906,130.7543,7.0,us20005iis,2016-04-15,1023.2929922807537,863.5560161055439,TO536,35.71,139.45
0,11:58:19,35.6247,139.6459,4.6,us20005i5r,2016-04-14,95.0604793656281,20.10401884745592,TO536,35.71,139.45
0,02:48:26,36.194,140.0777,4.5,us20005dks,2016-03-31,86.09937521846008,78.04479212739452,TO536,35.71,139.45
0,01:50:18,35.6154,140.2616,4.5,us10004qya,2016-02-19,86.09937521846008,74.23275593375432,TO536,35.71,139.45
0,10:26:57,36.0156,139.9667,4.6,us20004yin,2016-02-07,95.0604793656281,57.685954210291605,TO536,35.71,139.45
0,07:02:19,36.3763,139.1204,4.6,us20004y07,2016-02-05,95.0604793656281,79.67549672602426,TO536,35.71,139.45
0,15:12:55,35.6419,140.6491,4.8,us10004gtq,2016-01-24,115.87773561551262,108.81780497744158,TO536,35.71,139.45
0,00:56:48,35.1846,139.2509,4.6,us10004f9n,2016-01-18,95.0604793656281,61.030740737100054,TO536,35.71,139.45
0,03:25:33,41.9723,142.781,6.7,us10004ebx,2016-01-14,760.3262769401822,752.778564242964,TO536,35.71,139.45
0,03:37:42,38.886,141.977,6.4,usp000bfyf,2002-11-03,564.9369748123029,417.61841920048244,TO536,35.71,139.45
0,16:06:00,36.353,141.071,5.5,usp000bexd,2002-10-20,231.73946499684774,162.58448074790752,TO536,35.71,139.45
0,12:45:46,35.879,140.084,4.8,usp000b819,2002-07-13,115.87773561551262,60.30117098447017,TO536,35.71,139.45
0,17:19:30,43.752,130.666,7.3,usp000b73z,2002-06-28,1377.2094688939458,1166.6245694478118,TO536,35.71,139.45
0,23:33:56,35.657,140.555,4.7,usp000b6hb,2002-06-19,104.9542428652322,100.19962156751251,TO536,35.71,139.45
0,02:42:47,36.222,139.85,4.9,usp000b646,2002-06-14,127.93813041575252,67.29981342231714,TO536,35.71,139.45
0,20:00:18,35.543,140.071,4.7,usp000b4ja,2002-05-18,104.9542428652322,59.22730714956049,TO536,35.71,139.45
0,11:35:06,35.361,140.254,4.8,usp000b3q7,2002-05-04,115.87773561551262,82.55783907849491,TO536,35.71,139.45
0,13:44:37,36.588,140.94899999999996,5.6,usp000ayaq,2002-02-12,255.85858869056452,166.39838547105424,TO536,35.71,139.45
0,01:09:54,35.643,141.015,5.4,usp000ay6f,2002-02-11,209.89398836235245,141.87358537188075,TO536,35.71,139.45
0,10:57:10,36.115,140.055,4.5,usp000axuk,2002-02-05,86.09937521846008,70.72147125552206,TO536,35.71,139.45
0,09:29:57,37.4017,141.5534,5.9,usc000t8p4,2014-12-20,344.3499307633384,265.88338604890777,TO536,35.71,139.45
0,06:07:51,35.5717,139.0096,4.5,usc000t5hl,2014-12-11,86.09937521846008,42.737059268641325,TO536,35.71,139.45
0,04:05:08,35.5439,140.3485,4.6,usc000t9ef,2014-12-08,95.0604793656281,83.45187632986469,TO536,35.71,139.45
0,13:08:18,36.6408,137.8875,6.2,usb000syza,2014-11-22,463.44691973628795,174.4286624826952,TO536,35.71,139.45
0,00:53:28,36.1199,140.1107,4.8,usc000swgh,2014-11-12,115.87773561551262,74.99898931840501,TO536,35.71,139.45
0,06:36:24,35.8148,140.1114,4.7,usb000squ6,2014-10-27,104.9542428652322,60.93230793432352,TO536,35.71,139.45
0,06:09:31,36.1824,140.1195,4.5,usb000sgu0,2014-09-28,86.09937521846008,79.97662390557977,TO536,35.71,139.45
0,03:28:30,36.0873,139.8502,5.5,usb000scur,2014-09-16,231.73946499684774,55.298646948259666,TO536,35.71,139.45
0,07:24:21,36.8594,139.4288,5.2,usc000s978,2014-09-03,172.18685749860077,127.55658304267561,TO536,35.71,139.45
0,02:22:51,36.4068,140.3528,4.8,usb000s665,2014-08-26,115.87773561551262,112.22213659539928,TO536,35.71,139.45
0,08:26:51,36.0113,139.7891,4.7,usb000s5tb,2014-08-24,104.9542428652322,45.34008741431387,TO536,35.71,139.45
0,20:05:16,35.6281,140.186,4.8,usb000s1ej,2014-07-29,115.87773561551262,67.25319411757823,TO536,35.71,139.45
0,01:42:53,36.0302,140.1164,4.6,usb000rufw,2014-07-19,95.0604793656281,69.88756232834837,TO536,35.71,139.45
0,19:22:00,37.0052,142.4525,6.5,usb000rs50,2014-07-11,623.7348354824192,305.3957640061752,TO536,35.71,139.45
0,22:29:49,35.3716,140.0692,4.5,usb000rvwy,2014-07-02,86.09937521846008,67.54703249001552,TO536,35.71,139.45
0,05:51:06,36.3694,138.9887,4.6,usc000rn8g,2014-06-28,95.0604793656281,84.15187482722351,TO536,35.71,139.45
0,15:41:47,36.0394,139.8683,4.5,usb000rvk1,2014-06-25,86.09937521846008,52.56215815590121,TO536,35.71,139.45
0,16:43:46,35.4925,140.0306,4.7,usb000rh0g,2014-06-19,104.9542428652322,57.88164303038094,TO536,35.71,139.45
0,20:14:50,37.0961,141.1141,5.6,usc000rfv0,2014-06-15,255.85858869056452,214.32940942273552,TO536,35.71,139.45
1,18:19:14,36.6041,141.7237,5.5,usc000rfu7,2014-06-15,231.73946499684774,227.37419170389336,TO536,35.71,139.45
0,20:14:50,37.0961,141.1141,5.6,usc000rfv0,2014-06-15,255.85858869056452,214.32940942273552,TO536,35.71,139.45
1,18:19:14,36.6041,141.7237,5.5,usc000rfu7,2014-06-15,231.73946499684774,227.37419170389336,TO536,35.71,139.45
0,08:58:44,34.9776,140.1875,4.8,usc000rn2g,2014-06-09,115.87773561551262,105.34356075900959,TO536,35.71,139.45
0,09:48:14,35.0598,139.2843,4.8,usb000qnid,2014-05-15,115.87773561551262,73.69239454282412,TO536,35.71,139.45
0,23:35:02,35.5972,140.0595,5.1,usb000qjz9,2014-05-12,155.95525028269523,56.59515813807964,TO536,35.71,139.45
0,20:18:24,34.9118,139.4186,6.0,usb000q9sv,2014-05-04,380.1893963205613,88.60335015800364,TO536,35.71,139.45
1,20:02:15,36.0884,139.9005,4.5,usb000q9s5,2014-05-04,86.09937521846008,58.454253976711975,TO536,35.71,139.45
0,20:18:24,34.9118,139.4186,6.0,usb000q9sv,2014-05-04,380.1893963205613,88.60335015800364,TO536,35.71,139.45
1,20:02:15,36.0884,139.9005,4.5,usb000q9s5,2014-05-04,86.09937521846008,58.454253976711975,TO536,35.71,139.45
0,22:53:02,36.081,139.8409,4.7,usb000ppnp,2014-04-17,104.9542428652322,54.22208919295616,TO536,35.71,139.45
0,04:19:03,35.69,140.0894,4.7,usc000pds7,2014-04-10,104.9542428652322,57.91064709763895,TO536,35.71,139.45
0,03:23:35,35.7148,140.1161,4.5,usc000nwhf,2014-03-30,86.09937521846008,60.27757563448721,TO536,35.71,139.45
0,17:24:42,35.7043,140.2107,4.6,usc000nfp6,2014-03-18,95.0604793656281,68.84293213255377,TO536,35.71,139.45
0,20:04:31,35.7225,140.1604,5.0,usc000n86p,2014-03-11,141.2537544622754,64.29577011772338,TO536,35.71,139.45
0,18:34:20,35.6111,140.5515,4.8,usc000n524,2014-03-07,115.87773561551262,100.34043606545936,TO536,35.71,139.45
0,15:29:33,36.098,139.8035,4.6,usb000myfm,2014-02-18,95.0604793656281,53.58873644559278,TO536,35.71,139.45
0,19:14:39,34.1564,139.9465,5.3,usc000mmd5,2014-02-10,190.10782799232996,178.22381596125535,TO536,35.71,139.45
0,15:46:10,36.0251,139.716,4.8,usc000mvbb,2014-02-05,115.87773561551262,42.420494452615856,TO536,35.71,139.45
0,09:53:21,35.5269,139.9986,4.6,usb000m2qq,2014-01-17,95.0604793656281,53.69251087851475,TO536,35.71,139.45
0,13:11:05,35.262,140.5056,4.8,usc000lvlc,2014-01-02,115.87773561551262,107.91779514991781,TO536,35.71,139.45
0,19:07:41,35.528,139.046,4.5,usp000au68,2001-12-07,86.09937521846008,41.80145801522515,TO536,35.71,139.45
0,13:01:53,39.402,141.089,6.5,usp000atvy,2001-12-02,623.7348354824192,434.58323332737234,TO536,35.71,139.45
0,16:31:59,35.503,140.036,4.6,usp000aszh,2001-11-16,95.0604793656281,57.851317200314384,TO536,35.71,139.45
0,01:01:34,34.548,141.417,5.9,usp000aq3p,2001-10-02,344.3499307633384,220.81067617973864,TO536,35.71,139.45
0,19:57:27,36.406,140.035,4.6,usp000apqr,2001-09-24,95.0604793656281,93.4994096763541,TO536,35.71,139.45
1,19:35:16,36.352,139.946,4.6,usp000apqn,2001-09-24,95.0604793656281,84.10074513536854,TO536,35.71,139.45
0,19:57:27,36.406,140.035,4.6,usp000apqr,2001-09-24,95.0604793656281,93.4994096763541,TO536,35.71,139.45
1,19:35:16,36.352,139.946,4.6,usp000apqn,2001-09-24,95.0604793656281,84.10074513536854,TO536,35.71,139.45
0,15:03:46,36.353,141.02100000000004,5.2,usp000angg,2001-09-02,172.18685749860077,158.54769660150006,TO536,35.71,139.45
0,21:02:36,36.132,139.66899999999998,4.9,usp000ajux,2001-07-19,127.93813041575252,50.82485370346836,TO536,35.71,139.45
0,03:34:16,35.681,140.372,4.5,usp000aj6p,2001-07-08,86.09937521846008,83.51102129099407,TO536,35.71,139.45
0,23:59:18,36.137,139.68,4.7,usp000aftk,2001-05-30,104.9542428652322,51.726532157443216,TO536,35.71,139.45
0,06:55:03,35.637,140.576,5.0,usp000afgt,2001-05-25,141.2537544622754,102.26183195543283,TO536,35.71,139.45
0,01:03:59,35.181999999999995,140.245,4.8,usp000acxa,2001-04-10,115.87773561551262,92.95851681988066,TO536,35.71,139.45
0,14:57:10,34.898,138.02100000000002,5.4,usp000acgf,2001-04-03,209.89398836235245,158.13344484773634,TO536,35.71,139.45
0,21:09:43,36.771,139.309,5.0,usp000ac92,2001-03-30,141.2537544622754,118.41245514728924,TO536,35.71,139.45
