time,latitude,longitude,mag,id,date,prep_zone_in,prep_zone_out,dist,sonde,sonde_lat,sonde_lon
03:23:37.640000,26.092,128.571,4.8,usp00080ax,1997-04-11,115.87773561551262,231.75547123102524,78.86907874681016,OK426,26.28,127.81
07:02:51.510000,26.093000000000004,128.517,5.5,usp000807k,1997-04-09,231.73946499684772,463.47892999369554,73.6451838466642,OK426,26.28,127.81
21:53:41.560000,26.125,128.798,4.7,usp0007zcc,1997-03-24,104.9542428652322,209.9084857304644,100.22790747811408,OK426,26.28,127.81
15:53:13.430000,28.814,129.953,6.3,usp0007vzb,1997-01-17,511.6818355403079,1023.3636710806157,351.61790413368277,OK426,26.28,127.81
22:17:59.240000,31.789,131.314,6.7,usp0007tw5,1996-12-02,760.3262769401822,1520.6525538803644,699.389117000424,OK426,26.28,127.81
14:44:40.790000,31.885,131.468,6.7,usp0007rp0,1996-10-19,760.3262769401822,1520.6525538803644,715.9478045150113,OK426,26.28,127.81
10:50:20.860000,30.568,131.093,6.6,usp0007rku,1996-10-18,688.6522963442757,1377.304592688551,573.7590118260047,OK426,26.28,127.81
23:42:06.150000,21.898000000000003,121.498,6.8,usp0007pfw,1996-09-05,839.4599865193973,1678.9199730387945,804.4253645380251,OK426,26.28,127.81
12:10:15.660000,26.231,128.816,4.7,usp0007pbk,1996-09-02,104.9542428652322,209.9084857304644,100.64581283267393,OK426,26.28,127.81
00:43:26.530000,25.685,128.708,4.8,usp0007mma,1996-07-26,115.87773561551262,231.75547123102524,111.4923756241316,OK426,26.28,127.81
09:37:46.480000,27.424,128.484,5.8,usp0007j1y,1996-06-02,311.8889584093935,623.777916818787,143.36656026608026,OK426,26.28,127.81
19:08:19.810000,25.972,128.487,4.9,usp0007hdk,1996-05-14,127.93813041575251,255.87626083150502,75.81977495488103,OK426,26.28,127.81
02:23:07.770000,27.321,128.385,5.0,usp0007gwk,1996-05-03,141.2537544622754,282.5075089245508,128.73431887987488,OK426,26.28,127.81
07:03:39.120000,29.218000000000004,129.782,6.8,usp000h3jp,2009-10-30,839.4599865193973,1678.9199730387945,379.18581202508767,OK426,26.28,127.81
22:36:17.600000,27.783,127.761,5.4,usp000h217,2009-09-29,209.89398836235245,419.7879767247049,166.6094462537496,OK426,26.28,127.81
19:22:57.140000,27.927,127.821,5.8,usp000h1xt,2009-09-28,311.8889584093935,623.777916818787,182.4994173276526,OK426,26.28,127.81
00:05:49.030000,23.501,123.499,6.7,usp000h0gm,2009-08-17,760.3262769401822,1520.6525538803644,533.3058856843738,OK426,26.28,127.81
00:17:58.820000,24.233,125.095,6.1,usp000gzzq,2009-08-05,419.7589839910073,839.5179679820146,355.261632854906,OK426,26.28,127.81
22:35:04.530000,24.874,128.03,5.7,usp000gyzu,2009-07-06,282.48799749157075,564.9759949831415,157.31939177821397,OK426,26.28,127.81
20:40:15.570000,26.179,128.189,4.5,usp000gvpk,2009-04-02,86.09937521846008,172.19875043692016,39.48916491510686,OK426,26.28,127.81
